Ticket_ID,Open_Time,First_Response_Time,Close_Time,Agent,CSAT,NPS,Escalated,Resolved_On_First_Contact,Response_Time,Handling_Time,CSAT_Category,NPS_Category
TCKT807,2024-09-29,2024-10-16 15:00:00,2024-09-25 22:00:00,Alice,1,6,0,1,423.0,-74.0,Poor,Detractors
TCKT808,2024-10-07,2024-09-28 03:00:00,2024-10-28 15:00:00,Eve,1,5,1,0,-213.0,519.0,Poor,Detractors
TCKT809,2024-10-08,2024-09-08 16:00:00,2024-10-02 09:00:00,Alice,4,1,0,0,-704.0,-135.0,Good,Detractors
TCKT810,2024-09-19,2024-10-12 04:00:00,2024-10-17 18:00:00,Eve,1,9,1,1,556.0,690.0,Poor,Promoters
TCKT811,2024-09-08,2024-09-30 18:00:00,2024-09-27 17:00:00,Charlie,1,2,1,0,546.0,473.0,Poor,Detractors
TCKT812,2024-10-18,2024-09-02 17:00:00,2024-10-21 05:00:00,Alice,4,9,0,1,-1087.0,77.0,Good,Promoters
TCKT813,2024-10-15,2024-09-13 04:00:00,2024-09-21 20:00:00,Charlie,3,10,1,1,-764.0,-556.0,Fair,Promoters
TCKT814,2024-09-01,2024-09-26 11:00:00,2024-10-12 11:00:00,Alice,3,2,0,0,611.0,995.0,Fair,Detractors
TCKT815,2024-09-22,2024-09-07 12:00:00,2024-10-27 22:00:00,Alice,2,9,1,0,-348.0,862.0,Poor,Promoters
TCKT816,2024-10-22,2024-09-10 07:00:00,2024-10-04 18:00:00,Bob,1,6,0,1,-1001.0,-414.0,Poor,Detractors
TCKT817,2024-09-17,2024-09-13 07:00:00,2024-10-09 02:00:00,Alice,4,9,0,1,-89.0,530.0,Good,Promoters
TCKT818,2024-09-07,2024-10-26 17:00:00,2024-09-16 21:00:00,David,1,6,1,1,1193.0,237.0,Poor,Detractors
TCKT819,2024-09-25,2024-10-12 10:00:00,2024-10-17 05:00:00,Bob,5,6,0,1,418.0,533.0,Excellent,Detractors
TCKT820,2024-10-15,2024-10-26 04:00:00,2024-09-07 06:00:00,Eve,1,2,0,0,268.0,-906.0,Poor,Detractors
TCKT821,2024-09-04,2024-09-20 04:00:00,2024-09-23 18:00:00,Eve,1,8,1,1,388.0,474.0,Poor,Passives
TCKT822,2024-10-06,2024-10-24 07:00:00,2024-09-15 10:00:00,Bob,3,3,1,1,439.0,-494.0,Fair,Detractors
TCKT823,2024-09-06,2024-10-24 01:00:00,2024-10-17 13:00:00,Charlie,4,7,0,1,1153.0,997.0,Good,Passives
TCKT824,2024-10-30,2024-10-14 13:00:00,2024-10-02 03:00:00,Charlie,1,5,1,0,-371.0,-669.0,Poor,Detractors
TCKT825,2024-10-01,2024-10-12 15:00:00,2024-10-01 06:00:00,Charlie,3,3,0,1,279.0,6.0,Fair,Detractors
TCKT826,2024-09-19,2024-10-29 13:00:00,2024-09-30 08:00:00,Bob,2,1,1,1,973.0,272.0,Poor,Detractors
TCKT827,2024-10-14,2024-10-25 22:00:00,2024-10-15 13:00:00,Eve,3,8,0,1,286.0,37.0,Fair,Passives
TCKT828,2024-10-24,2024-10-24 21:00:00,2024-10-14 12:00:00,David,3,3,0,1,21.0,-228.0,Fair,Detractors
TCKT829,2024-10-09,2024-09-22 09:00:00,2024-10-04 17:00:00,Bob,3,2,0,0,-399.0,-103.0,Fair,Detractors
TCKT830,2024-09-27,2024-09-26 09:00:00,2024-10-19 11:00:00,Alice,1,1,0,1,-15.0,539.0,Poor,Detractors
TCKT831,2024-09-10,2024-09-15 10:00:00,2024-09-14 18:00:00,Alice,1,4,1,0,130.0,114.0,Poor,Detractors
TCKT832,2024-09-26,2024-09-24 10:00:00,2024-09-12 12:00:00,Alice,2,8,1,1,-38.0,-324.0,Poor,Passives
TCKT833,2024-09-19,2024-09-08 16:00:00,2024-09-07 09:00:00,Alice,5,3,1,1,-248.0,-279.0,Excellent,Detractors
TCKT834,2024-10-09,2024-10-19 05:00:00,2024-09-17 04:00:00,Bob,5,1,0,1,245.0,-524.0,Excellent,Detractors
TCKT835,2024-09-03,2024-09-04 18:00:00,2024-10-06 16:00:00,Charlie,5,4,0,0,42.0,808.0,Excellent,Detractors
TCKT836,2024-10-15,2024-09-24 19:00:00,2024-10-27 12:00:00,Bob,2,9,1,1,-485.0,300.0,Poor,Promoters
TCKT837,2024-09-13,2024-10-06 07:00:00,2024-09-12 05:00:00,Bob,5,1,0,1,559.0,-19.0,Excellent,Detractors
TCKT838,2024-10-20,2024-09-10 18:00:00,2024-09-26 18:00:00,Eve,5,2,0,1,-942.0,-558.0,Excellent,Detractors
TCKT839,2024-09-28,2024-09-19 04:00:00,2024-09-20 23:00:00,David,3,9,1,1,-212.0,-169.0,Fair,Promoters
TCKT840,2024-10-28,2024-09-10 01:00:00,2024-10-26 06:00:00,David,1,2,0,0,-1151.0,-42.0,Poor,Detractors
TCKT841,2024-09-20,2024-10-25 18:00:00,2024-10-25 18:00:00,David,1,3,1,1,858.0,858.0,Poor,Detractors
TCKT842,2024-09-28,2024-09-05 15:00:00,2024-09-27 06:00:00,Bob,3,7,1,1,-537.0,-18.0,Fair,Passives
TCKT843,2024-09-08,2024-10-19 03:00:00,2024-09-05 12:00:00,Eve,3,3,1,0,987.0,-60.0,Fair,Detractors
TCKT844,2024-10-11,2024-10-14 02:00:00,2024-10-22 02:00:00,Bob,3,9,0,1,74.0,266.0,Fair,Promoters
TCKT845,2024-10-09,2024-10-03 23:00:00,2024-09-18 11:00:00,Charlie,1,6,1,1,-121.0,-493.0,Poor,Detractors
TCKT846,2024-09-01,2024-09-21 17:00:00,2024-10-14 21:00:00,Alice,5,3,1,1,497.0,1053.0,Excellent,Detractors
TCKT847,2024-09-03,2024-09-22 16:00:00,2024-09-17 02:00:00,Alice,3,9,0,1,472.0,338.0,Fair,Promoters
TCKT848,2024-09-13,2024-10-07 15:00:00,2024-10-05 23:00:00,David,2,1,1,1,591.0,551.0,Poor,Detractors
TCKT849,2024-09-28,2024-10-05 07:00:00,2024-09-09 13:00:00,David,3,10,1,1,175.0,-443.0,Fair,Promoters
TCKT850,2024-10-27,2024-10-02 11:00:00,2024-10-13 08:00:00,Bob,4,3,0,1,-589.0,-328.0,Good,Detractors
TCKT851,2024-10-30,2024-09-10 09:00:00,2024-10-01 04:00:00,Eve,3,1,1,1,-1191.0,-692.0,Fair,Detractors
TCKT852,2024-10-19,2024-09-14 13:00:00,2024-10-18 01:00:00,Charlie,1,2,0,1,-827.0,-23.0,Poor,Detractors
TCKT853,2024-09-25,2024-10-27 02:00:00,2024-10-14 07:00:00,Eve,3,8,1,1,770.0,463.0,Fair,Passives
TCKT854,2024-10-26,2024-10-05 07:00:00,2024-09-18 20:00:00,Charlie,4,7,0,1,-497.0,-892.0,Good,Passives
TCKT855,2024-10-03,2024-09-21 18:00:00,2024-09-25 18:00:00,Bob,2,2,0,1,-270.0,-174.0,Poor,Detractors
TCKT856,2024-10-08,2024-09-03 10:00:00,2024-09-23 22:00:00,Bob,5,2,0,0,-830.0,-338.0,Excellent,Detractors
TCKT857,2024-10-23,2024-10-24 07:00:00,2024-10-15 09:00:00,Alice,3,9,1,0,31.0,-183.0,Fair,Promoters
TCKT858,2024-09-06,2024-10-11 17:00:00,2024-10-08 10:00:00,Charlie,4,6,0,1,857.0,778.0,Good,Detractors
TCKT859,2024-10-28,2024-09-11 07:00:00,2024-10-07 05:00:00,Eve,4,5,1,0,-1121.0,-499.0,Good,Detractors
TCKT860,2024-10-14,2024-09-24 14:00:00,2024-09-29 10:00:00,Alice,2,10,0,1,-466.0,-350.0,Poor,Promoters
TCKT861,2024-10-15,2024-09-19 04:00:00,2024-10-14 21:00:00,Eve,1,6,0,1,-620.0,-3.0,Poor,Detractors
TCKT862,2024-10-02,2024-09-26 06:00:00,2024-09-25 10:00:00,Eve,3,9,1,0,-138.0,-158.0,Fair,Promoters
TCKT863,2024-10-15,2024-10-12 07:00:00,2024-10-11 02:00:00,Alice,4,7,1,1,-65.0,-94.0,Good,Passives
TCKT864,2024-10-17,2024-10-15 14:00:00,2024-10-26 08:00:00,Eve,2,10,1,1,-34.0,224.0,Poor,Promoters
TCKT865,2024-09-21,2024-10-06 08:00:00,2024-10-19 22:00:00,Alice,5,10,0,1,368.0,694.0,Excellent,Promoters
TCKT866,2024-09-16,2024-10-07 01:00:00,2024-10-08 03:00:00,Bob,4,9,1,0,505.0,531.0,Good,Promoters
TCKT867,2024-10-24,2024-10-06 03:00:00,2024-10-15 13:00:00,Eve,2,4,0,0,-429.0,-203.0,Poor,Detractors
TCKT868,2024-09-21,2024-09-09 08:00:00,2024-10-16 10:00:00,Alice,1,2,0,1,-280.0,610.0,Poor,Detractors
TCKT869,2024-09-11,2024-10-03 06:00:00,2024-10-07 09:00:00,Bob,1,8,1,1,534.0,633.0,Poor,Passives
TCKT870,2024-10-30,2024-10-11 07:00:00,2024-10-25 23:00:00,Alice,4,4,1,1,-449.0,-97.0,Good,Detractors
TCKT871,2024-10-07,2024-09-04 13:00:00,2024-09-28 02:00:00,Bob,4,9,1,1,-779.0,-214.0,Good,Promoters
TCKT872,2024-10-06,2024-10-19 02:00:00,2024-10-22 01:00:00,Charlie,3,4,1,0,314.0,385.0,Fair,Detractors
TCKT873,2024-10-05,2024-10-30 05:00:00,2024-10-03 07:00:00,Alice,2,8,0,0,605.0,-41.0,Poor,Passives
TCKT874,2024-09-19,2024-10-14 21:00:00,2024-10-20 03:00:00,Alice,4,9,0,1,621.0,747.0,Good,Promoters
TCKT875,2024-09-20,2024-09-08 06:00:00,2024-09-21 20:00:00,David,3,9,1,0,-282.0,44.0,Fair,Promoters
TCKT876,2024-10-27,2024-09-08 18:00:00,2024-10-24 03:00:00,Alice,3,10,1,0,-1158.0,-69.0,Fair,Promoters
TCKT877,2024-09-18,2024-09-03 22:00:00,2024-10-06 17:00:00,Alice,4,4,0,1,-338.0,449.0,Good,Detractors
TCKT878,2024-10-17,2024-10-14 03:00:00,2024-10-10 14:00:00,David,1,1,1,1,-69.0,-154.0,Poor,Detractors
TCKT879,2024-10-11,2024-09-22 06:00:00,2024-09-18 18:00:00,Charlie,2,3,1,1,-450.0,-534.0,Poor,Detractors
TCKT880,2024-10-19,2024-09-02 23:00:00,2024-10-16 20:00:00,Bob,2,9,1,0,-1105.0,-52.0,Poor,Promoters
TCKT881,2024-09-14,2024-10-14 02:00:00,2024-09-30 20:00:00,Bob,1,4,1,0,722.0,404.0,Poor,Detractors
TCKT882,2024-09-15,2024-10-08 17:00:00,2024-10-24 18:00:00,David,4,5,0,1,569.0,954.0,Good,Detractors
TCKT883,2024-10-01,2024-10-05 02:00:00,2024-09-05 01:00:00,Eve,2,7,1,1,98.0,-623.0,Poor,Passives
TCKT884,2024-09-01,2024-09-23 20:00:00,2024-10-21 01:00:00,Bob,4,5,1,0,548.0,1201.0,Good,Detractors
TCKT885,2024-10-23,2024-09-08 22:00:00,2024-10-29 13:00:00,Eve,4,4,0,1,-1058.0,157.0,Good,Detractors
TCKT886,2024-10-24,2024-10-14 04:00:00,2024-09-21 20:00:00,Bob,3,2,1,0,-236.0,-772.0,Fair,Detractors
TCKT887,2024-10-24,2024-09-05 13:00:00,2024-09-24 10:00:00,Charlie,1,2,0,0,-1163.0,-710.0,Poor,Detractors
TCKT888,2024-09-03,2024-09-29 15:00:00,2024-10-30 11:00:00,Alice,4,4,1,0,639.0,1379.0,Good,Detractors
TCKT889,2024-09-16,2024-10-27 23:00:00,2024-10-12 09:00:00,Bob,5,10,1,1,1007.0,633.0,Excellent,Promoters
TCKT890,2024-09-23,2024-09-16 10:00:00,2024-09-06 01:00:00,Charlie,1,10,1,0,-158.0,-407.0,Poor,Promoters
TCKT891,2024-10-27,2024-09-30 23:00:00,2024-09-18 22:00:00,David,2,9,1,0,-625.0,-914.0,Poor,Promoters
TCKT892,2024-09-11,2024-09-16 12:00:00,2024-10-05 13:00:00,David,3,8,0,1,132.0,589.0,Fair,Passives
TCKT893,2024-09-12,2024-09-17 16:00:00,2024-10-12 04:00:00,Alice,2,3,0,1,136.0,724.0,Poor,Detractors
TCKT894,2024-09-10,2024-09-12 08:00:00,2024-09-06 11:00:00,Alice,2,9,0,0,56.0,-85.0,Poor,Promoters
TCKT895,2024-10-02,2024-09-20 03:00:00,2024-10-27 19:00:00,Bob,1,5,1,1,-285.0,619.0,Poor,Detractors
TCKT896,2024-09-16,2024-09-16 13:00:00,2024-09-22 03:00:00,Bob,2,3,1,0,13.0,147.0,Poor,Detractors
TCKT897,2024-09-08,2024-09-23 19:00:00,2024-09-13 19:00:00,Eve,4,5,0,1,379.0,139.0,Good,Detractors
TCKT898,2024-10-08,2024-10-10 22:00:00,2024-09-20 13:00:00,David,2,10,0,0,70.0,-419.0,Poor,Promoters
TCKT899,2024-09-12,2024-09-05 20:00:00,2024-09-08 15:00:00,Charlie,3,4,0,0,-148.0,-81.0,Fair,Detractors
TCKT900,2024-09-24,2024-10-10 12:00:00,2024-10-26 07:00:00,Alice,3,8,1,1,396.0,775.0,Fair,Passives
TCKT901,2024-09-28,2024-09-01 21:00:00,2024-09-27 08:00:00,Alice,5,5,0,1,-627.0,-16.0,Excellent,Detractors
TCKT902,2024-10-23,2024-09-20 06:00:00,2024-09-06 21:00:00,Charlie,3,10,1,1,-786.0,-1107.0,Fair,Promoters
TCKT903,2024-09-08,2024-09-22 18:00:00,2024-09-15 04:00:00,Alice,2,8,0,0,354.0,172.0,Poor,Passives
TCKT904,2024-10-28,2024-09-08 07:00:00,2024-09-24 10:00:00,Bob,3,9,1,0,-1193.0,-806.0,Fair,Promoters
TCKT905,2024-09-28,2024-10-02 01:00:00,2024-09-21 15:00:00,Eve,1,4,0,1,97.0,-153.0,Poor,Detractors
TCKT906,2024-10-06,2024-10-23 16:00:00,2024-10-21 20:00:00,Bob,3,7,0,1,424.0,380.0,Fair,Passives
TCKT907,2024-09-26,2024-09-12 06:00:00,2024-10-16 08:00:00,David,4,2,0,1,-330.0,488.0,Good,Detractors
TCKT908,2024-09-08,2024-10-22 02:00:00,2024-10-12 16:00:00,Charlie,1,6,0,0,1058.0,832.0,Poor,Detractors
TCKT909,2024-10-28,2024-09-14 04:00:00,2024-09-20 16:00:00,Bob,5,8,0,0,-1052.0,-896.0,Excellent,Passives
TCKT910,2024-10-30,2024-10-03 23:00:00,2024-10-10 14:00:00,Charlie,4,7,1,1,-625.0,-466.0,Good,Passives
TCKT911,2024-10-20,2024-10-20 13:00:00,2024-09-29 14:00:00,Alice,2,7,0,1,13.0,-490.0,Poor,Passives
TCKT912,2024-09-28,2024-09-02 09:00:00,2024-10-28 04:00:00,Charlie,2,8,1,1,-615.0,724.0,Poor,Passives
TCKT913,2024-09-28,2024-09-21 02:00:00,2024-10-29 15:00:00,Charlie,2,7,1,0,-166.0,759.0,Poor,Passives
TCKT914,2024-10-07,2024-09-27 09:00:00,2024-10-06 05:00:00,Eve,4,5,0,0,-231.0,-19.0,Good,Detractors
TCKT915,2024-10-11,2024-09-01 11:00:00,2024-09-02 03:00:00,Bob,4,7,1,1,-949.0,-933.0,Good,Passives
TCKT916,2024-10-06,2024-09-03 20:00:00,2024-10-18 08:00:00,Bob,4,10,0,1,-772.0,296.0,Good,Promoters
TCKT917,2024-09-27,2024-09-23 04:00:00,2024-10-07 02:00:00,Charlie,1,3,0,0,-92.0,242.0,Poor,Detractors
TCKT918,2024-10-24,2024-09-18 23:00:00,2024-09-30 10:00:00,Eve,1,5,0,1,-841.0,-566.0,Poor,Detractors
TCKT919,2024-09-17,2024-09-06 03:00:00,2024-09-05 03:00:00,Charlie,2,7,0,0,-261.0,-285.0,Poor,Passives
TCKT920,2024-09-09,2024-09-22 11:00:00,2024-10-05 17:00:00,Eve,3,9,1,0,323.0,641.0,Fair,Promoters
TCKT921,2024-10-03,2024-09-15 22:00:00,2024-09-24 21:00:00,Bob,2,2,0,1,-410.0,-195.0,Poor,Detractors
TCKT922,2024-10-23,2024-10-30 05:00:00,2024-10-27 20:00:00,Charlie,5,4,0,1,173.0,116.0,Excellent,Detractors
TCKT923,2024-09-20,2024-10-22 10:00:00,2024-09-24 13:00:00,David,1,7,1,0,778.0,109.0,Poor,Passives
TCKT924,2024-09-13,2024-09-12 15:00:00,2024-09-06 21:00:00,Alice,4,1,1,0,-9.0,-147.0,Good,Detractors
TCKT925,2024-09-28,2024-10-19 10:00:00,2024-10-12 22:00:00,Charlie,1,2,1,0,514.0,358.0,Poor,Detractors
TCKT926,2024-10-18,2024-10-08 18:00:00,2024-09-07 05:00:00,Alice,4,9,1,1,-222.0,-979.0,Good,Promoters
TCKT927,2024-09-29,2024-10-15 03:00:00,2024-10-28 10:00:00,Bob,5,10,0,1,387.0,706.0,Excellent,Promoters
TCKT928,2024-09-13,2024-09-30 10:00:00,2024-10-11 07:00:00,David,5,7,0,0,418.0,679.0,Excellent,Passives
TCKT929,2024-10-16,2024-09-30 14:00:00,2024-10-10 06:00:00,Eve,1,10,0,0,-370.0,-138.0,Poor,Promoters
TCKT930,2024-10-05,2024-09-06 03:00:00,2024-09-22 20:00:00,Bob,4,7,1,0,-693.0,-292.0,Good,Passives
TCKT931,2024-09-06,2024-09-16 07:00:00,2024-09-04 19:00:00,David,5,6,1,0,247.0,-29.0,Excellent,Detractors
TCKT932,2024-09-18,2024-10-22 14:00:00,2024-09-23 15:00:00,Bob,2,3,0,1,830.0,135.0,Poor,Detractors
TCKT933,2024-10-21,2024-09-09 15:00:00,2024-09-05 12:00:00,Charlie,2,10,0,1,-993.0,-1092.0,Poor,Promoters
TCKT934,2024-09-05,2024-09-21 03:00:00,2024-10-09 19:00:00,Alice,4,3,1,1,387.0,835.0,Good,Detractors
TCKT935,2024-10-17,2024-09-02 02:00:00,2024-10-07 15:00:00,Charlie,1,2,1,1,-1078.0,-225.0,Poor,Detractors
TCKT936,2024-09-25,2024-10-05 18:00:00,2024-10-12 05:00:00,Charlie,5,6,1,1,258.0,413.0,Excellent,Detractors
TCKT937,2024-09-02,2024-09-14 20:00:00,2024-09-14 23:00:00,Eve,1,4,0,1,308.0,311.0,Poor,Detractors
TCKT938,2024-09-10,2024-09-18 10:00:00,2024-10-29 18:00:00,Bob,2,5,0,0,202.0,1194.0,Poor,Detractors
TCKT939,2024-10-26,2024-09-25 02:00:00,2024-10-01 05:00:00,Charlie,5,3,1,1,-742.0,-595.0,Excellent,Detractors
TCKT940,2024-09-30,2024-09-25 22:00:00,2024-09-26 16:00:00,Charlie,1,6,1,1,-98.0,-80.0,Poor,Detractors
TCKT941,2024-10-20,2024-10-03 04:00:00,2024-09-28 19:00:00,Charlie,3,3,0,0,-404.0,-509.0,Fair,Detractors
TCKT942,2024-10-29,2024-10-01 14:00:00,2024-09-15 16:00:00,Eve,4,8,0,0,-658.0,-1040.0,Good,Passives
TCKT943,2024-10-15,2024-09-01 14:00:00,2024-10-30 15:00:00,David,4,9,1,1,-1042.0,375.0,Good,Promoters
TCKT944,2024-09-05,2024-09-16 22:00:00,2024-10-25 04:00:00,Alice,3,4,0,0,286.0,1204.0,Fair,Detractors
TCKT945,2024-10-25,2024-10-16 20:00:00,2024-10-10 16:00:00,Charlie,2,9,0,1,-196.0,-344.0,Poor,Promoters
TCKT946,2024-10-26,2024-09-03 03:00:00,2024-10-27 22:00:00,Charlie,5,7,0,0,-1269.0,46.0,Excellent,Passives
TCKT947,2024-10-03,2024-10-11 06:00:00,2024-09-22 22:00:00,Bob,4,3,1,0,198.0,-242.0,Good,Detractors
TCKT948,2024-10-24,2024-09-25 13:00:00,2024-09-22 08:00:00,Alice,3,7,0,0,-683.0,-760.0,Fair,Passives
TCKT949,2024-09-01,2024-10-23 02:00:00,2024-10-20 16:00:00,Alice,3,1,1,1,1250.0,1192.0,Fair,Detractors
TCKT950,2024-09-18,2024-09-08 21:00:00,2024-10-30 23:00:00,Bob,2,3,0,1,-219.0,1031.0,Poor,Detractors
TCKT951,2024-10-02,2024-10-04 04:00:00,2024-10-02 10:00:00,Alice,2,6,1,0,52.0,10.0,Poor,Detractors
TCKT952,2024-10-17,2024-09-25 15:00:00,2024-09-11 02:00:00,Alice,1,4,0,1,-513.0,-862.0,Poor,Detractors
TCKT953,2024-10-19,2024-09-04 13:00:00,2024-09-10 17:00:00,Eve,4,7,1,0,-1067.0,-919.0,Good,Passives
TCKT954,2024-09-11,2024-10-30 12:00:00,2024-09-12 10:00:00,David,1,3,0,0,1188.0,34.0,Poor,Detractors
TCKT955,2024-09-21,2024-10-02 13:00:00,2024-09-23 17:00:00,Eve,3,1,0,1,277.0,65.0,Fair,Detractors
TCKT956,2024-09-26,2024-10-01 14:00:00,2024-09-05 16:00:00,Alice,5,9,0,1,134.0,-488.0,Excellent,Promoters
TCKT957,2024-09-25,2024-09-20 18:00:00,2024-10-23 15:00:00,Alice,5,6,0,0,-102.0,687.0,Excellent,Detractors
TCKT958,2024-09-22,2024-09-29 06:00:00,2024-09-26 21:00:00,Charlie,2,8,0,1,174.0,117.0,Poor,Passives
TCKT959,2024-10-29,2024-10-02 11:00:00,2024-10-08 06:00:00,Bob,5,3,0,1,-637.0,-498.0,Excellent,Detractors
TCKT960,2024-09-27,2024-09-02 23:00:00,2024-10-20 01:00:00,Alice,5,8,0,1,-577.0,553.0,Excellent,Passives
TCKT961,2024-10-19,2024-09-19 19:00:00,2024-09-26 19:00:00,Eve,5,2,0,1,-701.0,-533.0,Excellent,Detractors
TCKT962,2024-09-13,2024-09-05 19:00:00,2024-10-07 17:00:00,Alice,3,4,0,1,-173.0,593.0,Fair,Detractors
TCKT963,2024-10-03,2024-10-04 10:00:00,2024-10-12 02:00:00,Eve,5,3,1,0,34.0,218.0,Excellent,Detractors
TCKT964,2024-10-04,2024-09-25 02:00:00,2024-10-11 15:00:00,Charlie,5,10,0,1,-214.0,183.0,Excellent,Promoters
TCKT965,2024-10-11,2024-09-11 18:00:00,2024-10-03 07:00:00,Bob,5,1,1,0,-702.0,-185.0,Excellent,Detractors
TCKT966,2024-10-05,2024-10-01 15:00:00,2024-10-30 06:00:00,David,1,7,1,0,-81.0,606.0,Poor,Passives
TCKT967,2024-09-01,2024-09-09 23:00:00,2024-09-02 15:00:00,Charlie,3,10,0,0,215.0,39.0,Fair,Promoters
TCKT968,2024-09-21,2024-09-19 09:00:00,2024-09-24 07:00:00,Bob,2,2,0,0,-39.0,79.0,Poor,Detractors
TCKT969,2024-10-18,2024-10-05 21:00:00,2024-10-28 17:00:00,Charlie,1,4,1,1,-291.0,257.0,Poor,Detractors
TCKT970,2024-10-25,2024-09-09 14:00:00,2024-10-05 09:00:00,Bob,4,9,1,1,-1090.0,-471.0,Good,Promoters
TCKT971,2024-09-06,2024-10-21 07:00:00,2024-09-30 09:00:00,Charlie,3,6,0,0,1087.0,585.0,Fair,Detractors
TCKT972,2024-09-28,2024-09-16 16:00:00,2024-09-14 06:00:00,Charlie,3,8,0,0,-272.0,-330.0,Fair,Passives
TCKT973,2024-09-17,2024-10-30 01:00:00,2024-09-07 20:00:00,Eve,4,2,1,1,1033.0,-220.0,Good,Detractors
TCKT974,2024-09-05,2024-09-04 04:00:00,2024-10-23 21:00:00,Charlie,4,7,1,0,-20.0,1173.0,Good,Passives
TCKT975,2024-10-01,2024-10-09 08:00:00,2024-09-04 17:00:00,Charlie,4,6,1,1,200.0,-631.0,Good,Detractors
TCKT976,2024-09-05,2024-09-17 05:00:00,2024-10-20 12:00:00,Eve,2,9,1,0,293.0,1092.0,Poor,Promoters
TCKT977,2024-10-08,2024-10-09 20:00:00,2024-10-19 15:00:00,Eve,5,7,1,1,44.0,279.0,Excellent,Passives
TCKT978,2024-09-03,2024-09-29 20:00:00,2024-10-16 23:00:00,David,3,1,1,0,644.0,1055.0,Fair,Detractors
TCKT979,2024-10-23,2024-10-06 06:00:00,2024-09-02 17:00:00,Eve,5,8,0,0,-402.0,-1207.0,Excellent,Passives
TCKT980,2024-09-23,2024-10-09 18:00:00,2024-09-04 15:00:00,David,5,10,1,0,402.0,-441.0,Excellent,Promoters
TCKT981,2024-10-07,2024-10-07 20:00:00,2024-10-07 04:00:00,David,4,3,0,0,20.0,4.0,Good,Detractors
TCKT982,2024-10-23,2024-10-05 07:00:00,2024-09-19 17:00:00,Alice,2,2,0,1,-425.0,-799.0,Poor,Detractors
TCKT983,2024-10-07,2024-09-27 22:00:00,2024-09-20 11:00:00,Alice,1,3,1,0,-218.0,-397.0,Poor,Detractors
TCKT984,2024-09-10,2024-09-14 07:00:00,2024-10-23 03:00:00,David,2,6,1,1,103.0,1035.0,Poor,Detractors
TCKT985,2024-09-10,2024-10-07 22:00:00,2024-10-11 14:00:00,Alice,5,3,0,1,670.0,758.0,Excellent,Detractors
TCKT986,2024-09-19,2024-09-05 23:00:00,2024-10-29 01:00:00,Charlie,2,10,1,0,-313.0,961.0,Poor,Promoters
TCKT987,2024-09-17,2024-09-02 21:00:00,2024-09-15 02:00:00,Alice,4,5,0,1,-339.0,-46.0,Good,Detractors
TCKT988,2024-09-21,2024-10-24 06:00:00,2024-10-26 04:00:00,Alice,1,6,1,0,798.0,844.0,Poor,Detractors
TCKT989,2024-09-14,2024-09-15 21:00:00,2024-09-25 19:00:00,Bob,4,8,0,1,45.0,283.0,Good,Passives
TCKT990,2024-09-09,2024-09-10 23:00:00,2024-09-07 01:00:00,Bob,1,7,0,0,47.0,-47.0,Poor,Passives
TCKT991,2024-10-16,2024-10-28 07:00:00,2024-10-20 08:00:00,Eve,5,8,0,1,295.0,104.0,Excellent,Passives
TCKT992,2024-09-01,2024-09-05 01:00:00,2024-09-20 21:00:00,David,1,3,0,1,97.0,477.0,Poor,Detractors
TCKT993,2024-10-21,2024-09-13 21:00:00,2024-09-02 05:00:00,Eve,1,4,1,1,-891.0,-1171.0,Poor,Detractors
TCKT994,2024-10-15,2024-09-26 18:00:00,2024-09-28 16:00:00,Alice,1,6,0,0,-438.0,-392.0,Poor,Detractors
TCKT995,2024-09-13,2024-10-15 21:00:00,2024-09-07 08:00:00,Eve,2,7,0,1,789.0,-136.0,Poor,Passives
TCKT996,2024-09-04,2024-10-23 18:00:00,2024-09-14 16:00:00,Charlie,2,9,0,0,1194.0,256.0,Poor,Promoters
TCKT997,2024-09-01,2024-10-07 13:00:00,2024-10-06 19:00:00,David,5,1,0,0,877.0,859.0,Excellent,Detractors
TCKT998,2024-10-19,2024-10-02 04:00:00,2024-09-13 16:00:00,Bob,1,8,0,1,-404.0,-848.0,Poor,Passives
TCKT999,2024-10-10,2024-09-17 03:00:00,2024-10-30 11:00:00,Alice,3,8,1,0,-549.0,491.0,Fair,Passives
TCKT1000,2024-10-02,2024-10-19 11:00:00,2024-09-11 20:00:00,David,5,6,1,1,419.0,-484.0,Excellent,Detractors
